	temp_0001	temp_0002	temp_0003	temp_0004	temp_0005	temp_0006	temp_0007	temp_0008	temp_0009	temp_0010	temp_0011	temp_0012	temp_0013	temp_0014	temp_0015	temp_0016	temp_0017	temp_0018	temp_0019	temp_0020	temp_0021	temp_0022	temp_0023	temp_0024	temp_0025	temp_0026	temp_0027	temp_0028	temp_0029	temp_0030	temp_0031	temp_0032	temp_0033	temp_0034	temp_0035	temp_0036	temp_0037	temp_0038	temp_0039	temp_0040	temp_0041	temp_0042	temp_0043	temp_0044	temp_0045	temp_0046	temp_0047	temp_0048	temp_0049	temp_0050	temp_0051	temp_0052	temp_0053	temp_0054	temp_0055	temp_0056	temp_0059	temp_0060	temp_0061	temp_0062	temp_0063	temp_0064	temp_0065	temp_0066	temp_0067	temp_0068	temp_0069	temp_0070	temp_0071	temp_0072	temp_0073	temp_0074	temp_0075	temp_0076	temp_0077	temp_0078	temp_0079	temp_0080	temp_0081	temp_0082	temp_0083	temp_0084	temp_0085	temp_0086	temp_0087	temp_0088	temp_0089	temp_0090	temp_0091	temp_0092	temp_0093	temp_0094	temp_0095	temp_0096	temp_0097	temp_0098	temp_0099	temp_0100	temp_0101	temp_0102	temp_0103	temp_0104	temp_0105	temp_0106	temp_0107	temp_0108	temp_0109	temp_0110	temp_0111	temp_0112	temp_0113	temp_0114	temp_0115	temp_0116	temp_0117	temp_0118	temp_0119	temp_0120	temp_0121	temp_0122	temp_0123	temp_0124	temp_0125	temp_0126	temp_0127	temp_0128
1242	1.296	1.388	0.9241	0.9219	0.6589	0.6643	1.3928	1.3276	1.1022	1.1484	1.1734	1.0426	0.8935	0.9312	1.3947	1.3729	1.241	1.1017	0.8486	0.8491	0.994	0.9567	1.1741	1.0258	1.5328	1.2949	0.7168	0.8501	1.0645	1.2957	1.0223	0.9025	1.0537	1.0777	0.8311	0.7821	1.0133	1.2748	0.9342	0.9644	0.84	0.9761	1.0187	0.932	0.9064	0.935	1.0479	1.3368	1.1658	1.0593	0.915	1.1011	1.0711	0.9931	0.885	0.9937	1.0052	1.0213	0.9608	0.9939	0.8754	0.8381	1.0946	0.9984	1.0408	0.9377	1.3575	1.4509	1.1189	1.1539	0.8742	0.7705	0.7627	0.7518	1.4354	1.1524	0.839	0.7514	0.8768	1.0669	1.004	1.0983	0.9184	0.9604	1.0404	1.0746	0.9993	0.925	1.0016	1.0622	0.8205	0.9238	0.9286	0.9446	1.1594	1.1798	1.0422	1.2018	0.9735	1.0146	0.815	0.965	1.1458	1.0987	0.9811	1.2331	1.2302	1.2539	0.8925	1.0926	0.8355	0.7207	0.9633	0.9749	0.9324	0.9528	1.0433	1.9803	0.8899	1.0146	1.1542	0.9367	0.9115	1.0007	0.9846	0.9384
1087	1.0203	0.8623	1.9444	0.5061	0.5516	0.541	1.0165	2.037	0.5645	0.5154	1.144	0.896	0.4794	0.7938	0.7534	0.5339	0.7795	1.5545	1.0838	1.7712	1.1831	0.4061	1.0166	1.4274	0.2066	1.7282	2.5763	1.3917	1.118	0.6282	0.9604	0.8568	1.9124	0.941	1.0205	1.0338	1.1414	1.4261	0.5412	0.5422	1.2504	1.2019	1.2347	1.356	1.1093	1.7647	0.7059	0.7911	0.6904	1.1673	1.2311	1.131	0.7422	0.9903	1.1725	1.4178	0.6596	1.3448	1.2276	1.1691	0.4558	1.1064	1.3752	1.7795	1.0052	1.3888	0.4825	0.4746	1.152	0.4305	0.6959	3.1055	1.3936	0.7237	1.6319	0.9698	0.6647	0.4746	1.0423	0.8529	3.5025	0.4969	0.8905	0.5122	1.3128	1.7701	0.9093	1.3647	0.9354	0.4626	0.3408	0.2403	1.3938	1.1393	0.8736	0.9373	0.5987	0.9292	1.5407	1.7052	0.8827	0.4563	1.2679	1.0502	0.3604	0.7227	1.7261	0.9386	0.3458	0.9466	0.7729	0.9674	0.5283	2.9045	1.3875	1.2661	1.1409	1.8205	0.6764	2.8133	1.3634	1.1546	1.3616	0.8046	1.414	1.2212
100001950	1.4351	1.9894	1.1192	1.3717	0.6866	1.0048	0.9098	1.0893	0.5406	1.0948	0.9034	1.1249	0.4979	1.0123	0.6589	1.0445	1.8817	2.098	1.7895	1.3114	1.2293	0.7629	0.7419	1.0175	0.831	1.7701	0.6297	0.8038	0.7809	0.9672	0.9444	0.8746	1.2726	0.9006	1.1296	1.3723	2.3434	1.8297	1.9309	1.4681	0.992	0.9464	1.7221	1.9526	1.0523	0.7055	0.4807	0.805	1.6937	1.0017	1.0447	0.6377	1.0615	0.5815	1.4767	2.0769	0.7557	0.6546	2.3782	2.2245	0.8832	1.1147	0.7739	1.3626	1.0552	1.1095	0.2306	0.6526	1.5142	1.3854	1.7557	1.2094	0.8766	0.7481	0.9104	1.6038	1.0158	0.9865	3.5326	2.4244	1.1523	0.5711	0.5531	0.7225	0.7447	1.1049	0.9005	0.4687	0.8675	0.5046	0.6273	0.6356	1.3361	0.9328	0.8641	1.0702	0.6695	0.9511	1.074	1.002	1.361	1.1676	1.7434	2.5956	0.8949	0.9545	0.8227	0.8966	0.3398	0.3933	0.9952	1.7692	0.9983	1.1358	0.338	1.1697	0.5412	0.3856	0.3946	0.8591	1.1368	1.2237	1.0521	2.4642	0.6533	0.5957
100001635	1.3312	1.7712	0.5528	0.4018	0.5411	0.2466	1.6866	1.876	7.5868	1.1027	0.3833	0.4353	3.0674	1.5375	1.0559	1.0937	2.1912	2.1162	0.5701	0.5229	1.4448	0.4295	0.8466	0.9286	2.7933	0.7451	1.6265	2.7615	0.772	1.6908	0.321	0.7377	2.2544	2.4236	1.4404	7.2542	3.1687	0.8706	2.8434	0.5137	0.869	0.3941	0.7781	1.3246	2.063	0.7229	2.0287	1.0725	3.8047	1.5094	0.7424	0.7034	5.1946	1.3255	1.5232	2.0562	1.4991	4.4474	2.9751	1.8889	0.8457	0.8832	0.7932	2.5492	0.7677	0.6947	2.4258	1.0767	0.7012	2.4392	0.2589	0.3113	0.4322	0.725	7.5484	1.0119	0.5918	0.2758	1.9741	3.3864	2.509	0.9763	2.4517	0.6167	3.4256	2.6012	0.3399	2.1381	1.6216	0.6066	1.6213	0.5598	0.5537	0.5227	1.9444	1.064	9.1962	0.5057	1.3376	1.005	2.132	0.5371	0.757	4.071	3.4525	9.152	1.2113	1.6654	4.2211	5.3256	0.6821	0.2816	0.4614	0.4351	1.2456	0.2855	0.995	0.2757	1.0605	0.569	0.3857	0.8068	0.5429	0.8393	0.3519	0.4292
100015839	1.6332	1.8663	1.1632	0.7749	1.0505	0.6774	2.2205	1.924	0.3958	0.8601	0.4659	0.9654	0.9897	0.8708	1.8336	1.2325	1.4152	1.6311	1.1988	1.6647	0.9246	0.7441	1.3541	1.3883	0.9807	1.0402	0.8108	0.919	0.8711	0.8112	1.6578	1.0673	0.8632	1.0132	1.0874	1.1756	0.8201	1.3615	0.8241	0.9101	1.2705	1.0528	1.0143	2.578	1.1382	1.4367	0.3588	0.8292	0.4983	0.46	1.1238	0.8256	0.8727	1.0103	1.3513	2	0.685	0.9666	1.3521	1.0422	1.0185	1.1159	0.8472	1.6995	1.1949	0.8187	1.2944	0.9989	0.7556	0.752	1.4359	1.0329	1.7072	0.9958	0.7176	0.8909	0.7053	0.8718	1.4709	1.7684	0.9138	0.3811	0.6518	0.542	0.8189	1.0738	0.4658	0.6703	0.4054	0.5145	0.8143	0.6472	0.6959	0.8124	0.8533	1.6182	0.9784	1.183	1.1068	1.2131	1.2229	0.7675	1.2787	1.553	1.2324	0.942	1.0885	1.2353	0.954	0.9506	0.8392	1.0842	0.8773	0.9234	0.9533	1.2582	1.2891	1.075	0.7649	1.1556	1.1613	0.6431	1.0422	1.0683	0.9873	1.2115
444	1.479	0.9231	1.3651	1.1468	1.0875	0.9823	0.8329	0.7465	1.0006	1.0041	0.3841	0.6654	0.9356	0.8811	1.2491	1.1311	0.9322	1.022	1.1433	1.1513	1.4171	1.4342	1.3432	1.2508	0.7527	0.6802	0.7002	0.6285	0.8338	1.0563	0.9397	1.0111	1.0324	0.7297	0.9933	0.8196	1.0049	1.0818	1.0771	1.2852	0.9809	1.2076	0.8245	1.162	0.9748	0.977	0.6135	0.563	0.8263	0.9994	0.9059	1.0513	0.6963	0.8177	0.9677	1.015	0.8852	0.9006	1.1624	0.898	0.8031	0.9123	1.0591	1.8234	0.9088	1.1978	0.6801	0.8942	1.2056	1.1913	0.7197	0.6104	0.9033	0.9652	1.088	1.0541	0.797	1.0459	1.0096	0.9904	0.7516	0.7595	0.8694	0.9255	1.1275	1.2595	0.6975	0.8776	0.9597	1.3696	0.863	1.0235	1.0755	1.052	0.8059	0.7555	1.0647	0.9432	1.0152	0.9847	1.351	1.1053	1.2342	1.1422	1.3704	1.1644	1.5319	1.4094	1.0805	0.6534	1.0865	0.8932	0.872	0.646	1.5183	0.924	0.8872	0.3908	1.1834	1.0448	1.4428	1.4206	0.7836	0.7356	1.2361	1.3549
100000939	0.2068	1.3319	0.2284	0.4186	0.4178	0.679	3.2677	3.9732	1.0786	0.1717	0.3516	1.1191	1.8458	0.8723	1.1312	1.3385	1.8061	0.8075	1.1779	0.2455	0.2693	0.4339	8.4217	1.1207	15.2549	0.9331	0.1501	0.1542	0.1501	3.3397	0.1501	0.4678	0.1501	1.8053	0.1501	0.9803	3.1267	0.6617	5.9605	1.15	1.035	0.2553	0.9903	0.4331	0.8598	0.3397	7.8277	2.2207	0.8611	11.0227	1.0224	1.3134	3.5752	2.348	0.1501	0.1501	0.6117	0.3448	1.4777	1.2537	0.4963	0.4674	1.0263	0.2286	0.1501	0.1501	0.1501	0.5129	1.0197	0.1501	0.1501	1.5642	0.1501	0.1983	2.3416	0.8916	1.3336	1.2471	0.989	0.6095	0.4008	1.3959	1.368	0.9176	0.9548	0.5018	0.4143	1.5969	1.7422	0.5966	0.2442	0.7905	0.1501	1.225	1.4316	1.0101	0.2647	0.6882	0.7023	0.8068	0.4402	0.3959	1.3941	1.103	1.7298	0.464	1.0393	1.5034	0.5444	3.8152	0.1738	0.1501	0.1501	1.1285	5.5163	0.6795	2.8588	0.3733	0.8449	0.2359	1.2771	9.9313	1.7257	0.6563	0.4654	0.8418
100002911	1.6174	0.9193	1.3136	3.3806	0.3923	2.5219	0.185	0.9817	3.0273	0.7122	1.3268	6.2001	0.0758	0.1712	1.1398	1.1401	2.1888	6.3351	7.2166	3.8373	0.6111	0.585	1.7039	1.2885	0.9256	0.5996	1.7504	1.4627	0.243	0.2864	3.579	3.2518	9.5801	2.1137	4.693	3.2913	1.5414	1.5209	1.4374	1.4723	0.0696	0.1358	4.0109	11.7071	11.3692	8.075	5.3339	6.5645	7.3387	1.6776	1.841	4.5892	0.3217	0.3777	0.0278	0.2984	2.0138	0.6332	2.4561	0.4279	0.2709	0.0472	0.7364	1.4264	14.2722	11.0092	1.9496	5.527	0.399	0.4666	15.3115	9.3127	0.0438	0.0785	50.3849	6.9035	0.407	0.0648	1.2158	0.4696	1.6093	0.5814	0.7111	0.7272	0.268	0.3448	0.4593	0.2975	0.331	1.5065	0.6565	0.4501	0.4516	2.2597	1.992	2.1409	0.124	2.5049	0.0259	0.0137	0.2831	0.0841	1.3961	2.0892	4.688	0.9399	0.8862	1.6303	3.7732	1.7264	0.7177	0.9454	0.232	0.5267	2.8075	0.6456	0.5722	0.259	0.3071	0.1313	9.0553	1.0183	2.9641	0.2494	0.395	0.3848
1489	5.8065	0.531	7.5976	0.475	2.7211	0.4712	1.349	0.6645	1.4675	4.7953	3.385	3.1055	1.4436	0.3878	0.6763	0.6104	2.1649	9.4747	4.3122	0.7766	0.8376	1.0441	6.2479	1.4328	5.5158	0.7858	3.7438	0.391	1.4487	0.4394	1.6241	3.1086	2.7113	0.4764	0.5714	0.9615	11.8526	0.7852	3.5602	1.3513	1.9951	0.484	3.6148	0.9584	1.9907	3.1468	0.5948	1.2013	2.6707	1.8325	6.3001	0.4506	4.6111	1.2375	9.5527	0.6498	13.199	5.9344	1.7757	3.9611	20.131	9.8791	5.2593	1.8413	2.4758	0.8691	2.5329	0.4102	0.8983	0.4904	0.8272	13.8616	0.5485	1.71	2.1656	0.8316	1.6483	1.4037	17.3745	0.4463	5.7321	0.3924	7.095	0.4991	7.9939	0.4036	0.6144	2.2816	1.8939	2.9455	1.0147	0.3143	4.6144	0.8319	5.6681	0.3802	4.2256	0.5784	0.7498	0.8307	0.6211	0.4573	2.6916	0.4036	0.9853	0.4602	1.0416	0.5369	0.5041	0.6097	0.3232	0.4493	0.6627	1.9018	1.2729	0.7716	0.5893	0.7133	0.4746	2.0535	0.557	0.3108	0.9154	0.7161	0.7638	0.6036
100020361	1.596	1.1545	1.3427	0.946	1.1114	1.0083	0.8446	1.1363	0.788	0.9573	0.2756	0.6847	0.8442	0.8121	1.6186	1.094	1.1476	1.2632	1.0601	1	1.0982	1.0959	1.2747	1.1619	0.9022	0.8627	0.5477	0.5702	0.9557	1.3898	0.6404	0.8289	1.3203	1.1003	0.8054	0.6906	1.2219	1.4008	0.8162	1.2506	0.6517	1.064	0.7395	1.242	1.0436	1.0979	0.7734	0.9435	0.7487	0.8787	0.8287	1.0147	0.7052	0.9283	0.9247	0.9023	0.815	0.9833	1.1619	0.9917	0.6264	0.8351	0.9059	1.7089	0.8601	0.9779	0.9795	1.1581	1.1564	1.2559	0.6409	0.5826	0.8112	0.7949	1.0279	1.1467	0.6729	0.9265	1.0694	1.0881	0.8031	0.8238	0.8595	0.8226	1.0208	1.3668	0.5788	0.6977	0.839	1.0553	0.7048	0.8829	1.0039	1.1514	0.7142	0.7506	1.1579	1.0811	1.4152	1.5548	1.3606	1.2028	1.2303	1.3323	1.1013	1.0276	2.0114	1.6609	0.9033	0.5084	0.8285	0.7695	0.8653	0.6192	1.2345	0.848	1.0313	0.2756	1.0309	0.9304	1.2612	1.4225	0.7991	0.84	1.1403	1.1504
100001104	2.3718	1.4633	1.1518	0.848	0.8064	0.8661	0.7896	1.0548	2.2103	1.4241	0.356	0.5145	1.7932	1.5012	1.0473	0.964	1.0403	1.0918	0.679	0.9339	1.1655	0.9281	1.201	1.084	0.9263	1.471	0.8744	0.9018	0.739	1.2689	0.8428	0.7213	0.9665	0.8546	0.7414	0.623	1.7253	1.8553	1.0033	0.8675	1.1156	1.107	0.3401	0.8335	0.8041	1.6675	1.0299	1.1495	0.8992	1.0545	1.0553	1.4531	1.4504	1.4155	0.9679	0.9531	0.8352	0.8332	2.4203	1.751	0.944	0.7949	0.4354	0.7744	1.6506	1.6406	1.1952	2.7228	1.6385	1.9483	0.5727	0.8045	0.4611	0.9309	1.0798	1.0037	0.5059	0.5785	1.2146	1.331	0.8143	1.0264	0.8628	1.2024	1.1637	1.0149	0.9092	1.0484	0.8734	1.0046	0.9041	0.8755	1.3694	1.6781	0.9967	0.9332	1.0161	0.9116	1.0434	0.9963	1.2084	1.2653	1.0103	1.0433	0.8564	0.7935	0.8316	0.6433	1.344	0.6468	0.952	0.6369	0.8953	0.5183	2.0826	0.9123	1.4427	0.9676	0.8658	0.9864	1.0118	0.9513	1.3596	1.006	0.7673	1.1671
100000269	0.7689	0.9511	1.3642	0.7717	2.3825	1.2101	1.0019	0.7168	0.8481	0.833	1.0652	0.806	0.9261	0.6456	1.3986	0.9145	0.5592	1.0108	0.5865	0.917	0.8476	1.7393	1.2896	1.0973	0.7927	0.8562	1.2674	1.0001	0.8821	0.9319	1.264	1.4335	1.0501	0.9237	1.4244	1.3119	0.878	1.2227	0.9356	1.1964	1.0044	0.9889	0.9747	1.6371	0.7332	0.9404	0.8065	0.7748	0.6397	1.3194	0.8213	1.3014	0.7958	0.981	1.0979	1.2575	0.6737	0.9051	1.614	0.8517	0.7619	0.8174	0.6026	1.2906	1.1937	0.9555	0.4627	0.7747	1.3559	1.1638	0.9626	1.0142	1.6358	1.2144	0.8691	1.4045	1.1932	1.2875	1.1171	1.385	1.1716	1.2659	0.6235	0.7721	0.5677	0.6407	0.9304	1.0044	0.9374	0.9446	1.306	0.8769	0.9333	1.2263	0.919	0.9667	0.861	0.9137	0.7912	0.8556	0.7904	0.9724	1.0073	1.0409	1.309	1.7473	0.6629	0.7635	1.189	1.2128	1.2967	1.1022	0.9868	0.8446	1.6369	1.1352	1.3251	1.2529	1.0334	0.9776	1.2542	1.6248	1.3428	1.0323	1.3603	1.3475
100005373	1.5866	0.8909	1.1387	0.977	1.1408	0.9026	1.7657	1.9132	1.1481	1.0325	0.8759	1.4143	0.8113	1.0324	0.7666	1.1035	1.1262	1.0038	1.1257	1.2146	0.8516	0.8018	1.1502	1.3708	1.2501	0.6508	0.7169	1.1991	0.976	1.2672	0.7608	0.7873	0.7374	0.7778	0.7857	0.8889	0.8718	0.8176	3.0665	1.4377	0.7532	0.7354	0.841	0.7723	1.1069	1.0915	1.8276	1.8002	1.1838	2.2134	1.1913	1.047	1.4075	1.2655	0.5891	0.7005	1.289	0.9159	0.7955	0.9791	1.2438	1.2573	0.5122	0.5879	1.2087	1.1875	0.4621	1.2063	1.1114	0.9374	1.1078	1.5323	0.6846	1.3599	2.0876	0.9265	1.0479	0.8419	1.2503	1.2334	0.8493	0.9019	1.3681	0.9603	1.3994	1.5079	0.7182	1.1776	0.8894	0.457	0.8443	1.1782	1.0382	1.465	0.875	0.8408	1.4345	1.5937	0.8601	0.9962	1.1253	0.9606	1.5883	1.2231	0.9839	0.9468	0.9522	0.9764	1.2988	0.6169	1.7928	0.9558	1.2388	0.5416	1.4523	0.9291	0.8249	0.7581	0.9933	0.6708	1.7382	1.9551	0.848	1.2146	0.5264	0.8727
100020866	4.2787	4.7451	1.7638	1.4401	0.9498	0.9348	0.3601	2.106	0.9416	0.9965	1.4838	1.0072	0.3184	0.5586	3.7393	3.3689	2.3407	1.6404	0.8663	0.9233	0.3632	0.8808	0.0722	0.0722	6.0494	1.2598	0.5513	0.3556	0.6579	1.9967	0.2759	0.2428	1.362	1.4043	0.2731	0.2902	2.3239	1.5682	1.4689	1.8393	0.2018	0.2982	1.4627	0.8766	2.209	2.1407	1.6915	1.7843	1.3269	1.9789	2.3232	2.6581	0.7501	0.8203	0.6157	0.0722	1.4404	0.6213	0.1688	0.5239	1.419	0.9365	1.5669	0.9479	1.4332	0.0722	1.6887	3.1927	0.8756	0.9973	0.4344	0.4032	0.9097	1.3799	1.2871	1.3973	0.4573	0.2981	1.5536	0.5358	0.1831	1.0584	0.5301	0.6725	0.4695	1.0012	1.4074	1.1604	0.5834	1.3827	1.0731	1.7534	1.7643	1.2846	0.3097	0.4451	1	0.3458	0.8369	1.3278	0.4693	1.2853	1.9024	1.7497	0.8642	0.6239	1.1447	0.5271	0.5601	1.2577	0.0722	0.0722	0.1814	0.5775	0.7587	1.0829	2.4193	1.0611	0.3641	0.1097	1.0097	1.0961	0.5504	0.0722	1.01	1.6075
100001510	2.8148	2.6375	0.7221	1.4132	0.9553	1.5982	1.1737	0.5683	1.081	1.5786	1.562	7.2788	2.0666	1.2935	7.8876	1.6671	1.2846	1.3704	0.6099	0.5473	0.4618	0.5751	2.5343	1.5792	0.5815	0.7561	1.4631	0.9181	2.4266	0.7552	0.9746	0.9917	0.8566	1.0866	1.7805	1.7039	0.9441	1.1583	1.8639	0.8399	0.3139	1.1286	2.2328	2.5644	1.0281	0.2429	0.7915	0.4661	4.2985	0.0873	1.5949	2.543	0.732	0.9648	1.2358	0.7368	1.553	1.1451	0.4549	2.5456	1.1338	1.6209	1.0988	1.81	1.1035	0.3827	1.3547	0.9929	1.8263	2.3926	0.4906	0.3249	0.541	0.6428	1.1091	4.2191	0.5672	1.2041	0.7937	1.2395	0.5038	0.8952	0.5344	0.5027	0.4674	0.3776	0.7187	0.4503	1.0928	1.1814	0.2946	0.4305	1.2407	1.5474	1.2712	1.3113	2.6927	4.3728	0.4736	1.457	1.2086	0.6156	0.6529	0.8244	1.0457	1.6881	0.721	1.0809	0.3618	0.8241	1.003	0.5348	1.2604	1.3283	0.3	0.1677	1.0083	0.427	2.645	0.4468	2.055	1.9758	0.6474	0.856	0.5648	0.5394
100001767	1.5577	0.8981	3.1478	0.5696	1.2109	0.3697	0.3766	0.4058	0.8765	0.4748	0.5159	0.5794	0.7301	1.0221	1.7767	1.6454	0.8525	0.6261	0.4944	0.7152	0.8169	0.5982	1.3106	1.1452	2.3008	0.3038	1.8607	2.4909	1.6992	5.588	0.1042	0.7766	2.3275	0.8928	1.1141	0.9786	0.7027	0.4218	2.6077	2.1915	0.579	0.2778	0.5811	0.4671	0.881	1.0318	1.1547	0.5469	0.1468	5.1631	0.5166	1.1218	0.3173	1.2987	0.1505	0.4083	3.1403	0.6171	1.6636	1.4272	0.4715	0.1738	0.5509	4.0472	1.2677	2.1723	0.7469	0.8318	1.5002	0.7203	1.0285	0.5157	0.8232	1.9419	3.8014	0.547	1.3515	1.9517	0.8251	0.622	0.4648	2.243	1.4268	1.2867	1.8883	3.1002	1	1.6613	1.3662	2.6102	1.0118	1.7364	2.1237	2.1201	0.2099	0.3836	1.03	0.898	0.6916	0.3512	1.3161	0.7752	1.7767	0.5079	2.8725	0.9615	5.6914	1.0193	1.054	0.4845	4.8829	1.5278	1.1373	0.1042	1.1469	0.7619	2.1824	0.5038	2.6713	0.3053	3.4338	2.7631	0.4939	0.1741	0.3031	0.3753
171	0.0243	0.2159	0.1789	0.439	0.1584	1.0086	0.8097	1.5413	0.6536	0.8729	1.3975	1.6973	0.3643	0.4129	0.5009	1.4394	1.0236	1.3815	1.7908	2.665	0.4223	0.2558	1.695	1.3254	1.333	1.6102	1.2418	0.5792	1.3084	1.5308	1.1984	1.373	1.0957	1.6282	0.7301	1.03	0.4833	0.4327	1.158	0.0918	0.8005	0.3405	1.2021	0.3117	0.8524	1.1122	0.6886	1.1072	1.1846	1.1417	0.6097	0.7206	0.9764	1.628	0.2831	0.7082	0.6748	0.7672	0.6122	1.5865	0.8612	1.1006	0.6195	0.1311	0.5829	1.2082	0.3555	1.3085	0.2825	0.6405	0.1232	1.1657	1.4666	2.1212	0.5745	0.4739	1.198	1.145	0.6834	1.3869	0.6703	0.7813	0.4472	0.5691	1.2317	1.6426	0.9666	0.1832	0.9929	1.6216	0.7678	0.6471	0.781	0.4176	1.1926	0.6088	1.4333	1.0071	1.8878	2.6315	1.4946	1.3807	0.1211	1.3485	1.1633	0.4907	0.5463	0.7009	1.6432	1.8953	1.0698	1.1572	1.1476	1.3401	1.764	2.0763	2.0595	0.7327	0.2387	1.2337	0.5832	0.6753	1.2459	1.4054	0.9458	1.2027
344	1.3874	1.3073	1.3242	1.1715	1.0916	1.5167	0.9819	0.9202	1.0455	0.9831	0.5231	0.6672	0.8148	0.9241	0.9111	0.8098	0.8046	0.8626	1.7759	1.1932	1.0317	0.8354	0.8152	0.7836	0.8376	1.0169	0.7121	0.6283	1.1984	1.7447	0.7273	0.5688	0.9769	0.9262	1.0021	0.8093	0.8181	1.1163	1.1836	1.4876	1.1104	0.8255	0.9871	1.2564	1.0342	0.9307	0.3817	0.5784	1.1231	1.0223	0.9553	1.0403	1.5317	1.4504	1.0992	0.8932	0.701	0.7542	0.9673	1.0591	1.076	0.9979	0.8954	1.2135	0.7232	0.6211	1.0412	1.2747	0.975	1.0149	0.9799	0.8828	0.9089	1.0738	1.0402	1.0281	0.8472	0.8387	1.2033	1.1155	1.3112	1.3091	0.7252	0.742	0.9399	0.9095	0.7934	0.7092	1.6475	1.3412	0.8147	0.678	1.1444	1.0242	0.941	0.7696	1.1313	1.0094	1.213	1.549	1.1977	1.4068	0.7388	0.635	1.1913	0.9404	1.0047	1.3606	0.8002	0.8226	0.9953	0.9767	1.0239	0.5504	1.1867	1.2428	1.1419	0.9424	0.8346	1.0322	0.7614	0.9146	1.4119	1.1629	1.1382	1.1951
